product,label,phase,lever,value,margin,margin_per_mol_e,margin_over_revenue,env_margin,env_margin_per_mol_e,env_margin_over_avoided,V_applied_V,eta_ohm_V,revenue,cost_total,gwp_avoided,gwp_total,kg_sold_per_m2_yr,breakeven_price_usd_per_kg
ethanol,Ethanol,liquid,overpotential,0.1,-67.02152677103068,-0.022369489451027035,-7.508898583926708,20.381504276795354,0.006802647848853604,1.3048485504850045,0.33,0.2,8.925613526662175,104.14585451416661,15.619823671658805,44.586069273692516,11.15701690832772,6.807118867141367
ethanol,Ethanol,liquid,overpotential,0.12,-67.13986361313594,-0.022408986234652765,-7.522156702458479,19.349404624831465,0.006458168345187712,1.2387722826820222,0.35,0.2,8.925613526662175,104.26419135627188,15.619823671658805,45.618168925656406,11.15701690832772,6.817725361966783
ethanol,Ethanol,liquid,overpotential,0.14,-67.25820045524121,-0.0224484830182785,-7.535414820990249,18.31730497286756,0.006113688841521817,1.172696014879039,0.37,0.2,8.925613526662175,104.38252819837714,15.619823671658805,46.65026857762031,11.15701690832772,6.8283318567922
ethanol,Ethanol,liquid,overpotential,0.16,-67.37653729734647,-0.02248797980190423,-7.548672939522021,17.28520532090367,0.005769209337855925,1.1066197470760568,0.38999999999999996,0.2,8.925613526662175,104.50086504048241,15.619823671658805,47.6823682295842,11.15701690832772,6.8389383516176165
ethanol,Ethanol,liquid,overpotential,0.18,-67.49487413945174,-0.022527476585529962,-7.5619310580537915,16.253105668939767,0.005424729834190028,1.0405434792730734,0.41,0.2,8.925613526662175,104.61920188258767,15.619823671658805,48.7144678815481,11.15701690832772,6.849544846443033
ethanol,Ethanol,liquid,overpotential,0.2,-67.613210981557,-0.022566973369155693,-7.575189176585562,15.221006016975863,0.005080250330524132,0.9744672114700903,0.43,0.2,8.925613526662175,104.73753872469294,15.619823671658805,49.74656753351201,11.15701690832772,6.86015134126845
ethanol,Ethanol,liquid,overpotential,0.22,-67.73154782366225,-0.02260647015278142,-7.588447295117332,14.188906365011974,0.004735770826858241,0.908390943667108,0.45,0.2,8.925613526662175,104.85587556679819,15.619823671658805,50.778667185475896,11.15701690832772,6.8707578360938655
ethanol,Ethanol,liquid,overpotential,0.24,-67.84988466576752,-0.02264596693640715,-7.6017054136491025,13.156806713048084,0.00439129132319235,0.8423146758641257,0.47,0.2,8.925613526662175,104.97421240890345,15.619823671658805,51.810766837439786,11.15701690832772,6.881364330919282
ethanol,Ethanol,liquid,overpotential,0.26,-67.96822150787278,-0.022685463720032883,-7.614963532180874,12.12470706108418,0.004046811819526454,0.7762384080611424,0.49,0.2,8.925613526662175,105.09254925100872,15.619823671658805,52.84286648940369,11.15701690832772,6.891970825744699
ethanol,Ethanol,liquid,overpotential,0.28,-68.08655834997805,-0.022724960503658614,-7.628221650712645,11.092607409120276,0.0037023323158605573,0.7101621402581593,0.51,0.2,8.925613526662175,105.21088609311398,15.619823671658805,53.874966141367594,11.15701690832772,6.902577320570115
ethanol,Ethanol,liquid,overpotential,0.3,-68.20489519208331,-0.022764457287284344,-7.641479769244415,10.060507757156387,0.003357852812194666,0.6440858724551769,0.53,0.2,8.925613526662175,105.32922293521925,15.619823671658805,54.90706579333148,11.15701690832772,6.9131838153955325
ethanol,Ethanol,liquid,overpotential,0.32,-68.32323203418858,-0.022803954070910078,-7.654737887776187,9.028408105192483,0.0030133733085287696,0.5780096046521938,0.55,0.2,8.925613526662175,105.44755977732451,15.619823671658805,55.93916544529539,11.15701690832772,6.923790310220949
ethanol,Ethanol,liquid,overpotential,0.34,-68.44156887629384,-0.022843450854535808,-7.667996006307957,7.996308453228593,0.002668893804862878,0.5119333368492114,0.5700000000000001,0.2,8.925613526662175,105.56589661942978,15.619823671658805,56.97126509725928,11.15701690832772,6.934396805046366
ethanol,Ethanol,liquid,overpotential,0.36,-68.55990571839911,-0.02288294763816154,-7.681254124839728,6.964208801264689,0.002324414301196982,0.4458570690462282,0.5900000000000001,0.2,8.925613526662175,105.68423346153504,15.619823671658805,58.00336474922318,11.15701690832772,6.945003299871782
ethanol,Ethanol,liquid,overpotential,0.38,-68.67824256050436,-0.02292244442178727,-7.694512243371498,5.932109149300786,0.001979934797531086,0.379780801243245,0.6100000000000001,0.2,8.925613526662175,105.8025703036403,15.619823671658805,59.035464401187085,11.15701690832772,6.955609794697198
ethanol,Ethanol,liquid,overpotential,0.4,-68.79657940260962,-0.022961941205413,-7.707770361903268,4.900009497336896,0.0016354552938651944,0.31370453344026267,0.6300000000000001,0.2,8.925613526662175,105.92090714574556,15.619823671658805,60.067564053150974,11.15701690832772,6.966216289522615
ethanol,Ethanol,liquid,overpotential,0.42,-68.91491624471489,-0.02300143798903873,-7.721028480435039,3.8679098453730063,0.001290975790199303,0.24762826563728035,0.6499999999999999,0.2,8.925613526662175,106.03924398785082,15.619823671658805,61.099663705114864,11.15701690832772,6.976822784348031
ethanol,Ethanol,liquid,overpotential,0.44,-69.03325308682015,-0.023040934772664463,-7.73428659896681,2.8358101934091167,0.0009464962865334116,0.18155199783429804,0.6699999999999999,0.2,8.925613526662175,106.15758082995609,15.619823671658805,62.13176335707875,11.15701690832772,6.9874292791734485
ethanol,Ethanol,liquid,overpotential,0.46,-69.15158992892542,-0.023080431556290193,-7.747544717498581,1.803710541445227,0.0006020167828675202,0.11547573003131573,0.69,0.2,8.925613526662175,106.27591767206135,15.619823671658805,63.16386300904264,11.15701690832772,6.998035773998865
ethanol,Ethanol,liquid,overpotential,0.48,-69.26992677103068,-0.023119928339915923,-7.760802836030352,0.7716108894813232,0.000257537279201624,0.04939946222833251,0.71,0.2,8.925613526662175,106.39425451416662,15.619823671658805,64.19596266100655,11.15701690832772,7.008642268824282
