grid,product,label,phase,mode,j_A_m2,ce,anode_thickness_mm,stack_cost_mult,price_mult,grid_ci,catholyte_wt_pct,mol_e_per_m2_yr,m3_treated_per_m2_yr,kg_formed_per_m2_yr,kg_sold_per_m2_yr,dsp_recovery,E_thermo_V,eta_ohm_V,eta_ph_V,eta_kin_V,V_applied_V,kWh_cell_per_m2_yr,kWh_pump_per_m2_yr,revenue,credit_treatment,cost_stack,cost_elec_cell,cost_pump,cost_dsp_var,cost_dsp_capex,cost_co2,cost_total,margin,margin_per_mol_e,revenue_per_mol_e,cost_per_mol_e,margin_over_revenue,breakeven_price_usd_per_kg,breakeven_price_mult,gwp_avoided,gwp_credit_treatment,gwp_stack,gwp_elec_cell,gwp_pump,gwp_dsp,gwp_co2,gwp_total,env_margin,env_margin_per_mol_e,gwp_avoided_per_mol_e,gwp_total_per_mol_e,env_margin_over_avoided,dsp_route,dsp_electricity_kWh_per_kg,dsp_steam_MJ_per_kg,dsp_chemicals_usd_per_kg,dsp_water_removed_kg_per_kg,dsp_capex_usd,area_m2,volume_m3,hrt_h,current_plant_A,product_t_per_yr,stack_tic_usd,margin_plant_usd_per_yr,env_margin_plant_t_per_yr
US-SERC 2020,nickel,Nickel,solid,ideal,10.0,1.0,1.0,1.0,1.0,0.610519719405792,,2996.113385500337,140.9935710823688,87.92544146758563,85.28767822355806,0.97,-0.03999999999999998,0.2,0.0,0.0,0.24,20.286315789473683,4.747071421647375,1364.602851576929,0.0,102.24920504372358,1.420042105263158,0.33229499951531627,52.97507848422035,5.850962203410996,0.0,162.82758283613342,1201.7752687407956,0.40111141138942735,0.45545768,0.054346268610572616,0.880677676550382,1.9091571751938885,0.11932232344961803,1023.4521386826967,0.0,2.18071955,12.385195823566761,2.898180712343409,40.260161890065575,0.0,57.724257975975746,965.727880706721,0.3223268803444997,0.34159326,0.019266379655500276,0.9435984783320951,solid_metal,0.75,0.0,0.55,0.0,225980.20743854067,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,485.73849919375,3160888.802083333,6844464.846096341,5500.105304478457
US-SERC 2020,zinc,Zinc,solid,ideal,10.0,1.0,1.0,1.0,1.0,0.610519719405792,,2996.113385500337,140.9935710823688,97.942946572006,95.00465817484582,0.97,-0.5399999999999999,0.2,0.0,0.0,0.74,62.549473684210525,4.747071421647375,266.0130428895683,0.0,102.24920504372358,4.378463157894737,0.33229499951531627,34.52488866663211,6.242268675723841,0.0,147.72712054348958,118.2859223460787,0.03947978835464717,0.08878603999999998,0.049306251645352815,0.4446621152902774,1.5549460771872234,0.5553378847097227,332.5163036119603,0.0,2.18071955,38.18768712266418,2.898180712343409,44.847075194188186,0.0,88.11366257919578,244.40264103276456,0.0815732282414774,0.11098254999999997,0.02940932175852257,0.7350094969116985,solid_metal,0.75,0.0,0.3,0.0,241093.5366160474,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,541.0795678749998,3160888.802083333,673673.2385366106,1391.94517340551
US-SERC 2020,lead,Lead,solid,ideal,10.0,1.0,1.0,1.0,1.0,0.610519719405792,,2996.113385500337,140.9935710823688,310.3973467378349,301.0854263356998,0.97,0.09000000000000002,0.2,0.0,0.0,0.10999999999999999,9.297894736842103,4.747071421647375,632.2793953049696,0.0,102.24920504372358,0.6508526315789472,0.33229499951531627,72.9433764833912,12.471231995785159,0.0,188.6469611539942,443.6324341509754,0.14806930748947303,0.21103319999999998,0.06296389251052695,0.7016398722545696,0.6265562682654038,0.29836012774543036,511.8452247706897,0.0,2.18071955,5.676548085801431,2.898180712343409,94.75185051734263,0.0,105.50729886548747,406.3379259052022,0.13562167836226455,0.1708364,0.03521472163773543,0.7938687443792105,solid_metal,0.5,0.0,0.2,0.0,481673.1839044715,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,1714.7703649999999,3160888.802083333,2526617.6456734953,2314.214414154091
2030 mid-transition,hydrogen,Hydrogen,gas,ideal,10.0,1.0,1.0,1.0,1.0,0.3,,2996.113385500337,140.9935710823688,3.0200822925843394,2.7180740633259055,0.9,-0.13399999999999995,0.2,0.0,0.0,0.33399999999999996,28.23178947368421,4.747071421647375,5.436148126651811,0.0,98.33066813555696,1.976225263157895,0.33229499951531627,0.4228115209618076,2.4362762795065,0.0,103.49827619869848,-98.06212807204666,-0.032729778701506236,0.0018144,0.03454417870150624,-18.038899196156436,38.07779839231287,19.038899196156436,29.89881469658496,0.0,2.13071955,8.469536842105262,1.4241214264942124,1.8120493755506035,0.0,13.836427194150078,16.06238750243488,0.005361074644293723,0.0099792,0.004618125355706276,0.537224892205159,gas,2.0,0.0,0.0,0.0,94095.67176822902,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,15.480234,2904600.520833333,-558492.7613178269,91.48003746156702
2030 mid-transition,methane,Methane,gas,ideal,10.0,1.0,1.0,1.0,1.0,0.3,,2996.113385500337,140.9935710823688,6.008330880447738,5.828080954034306,0.97,0.040000000000000036,0.2,0.0,0.0,0.15999999999999998,13.524210526315787,4.747071421647375,1.4570202385085764,0.0,95.57534452264919,0.9466947368421053,0.33229499951531627,0.23552657051355136,1.41876087340214,0.49460579807845784,99.00322750100075,-97.54620726249217,-0.03255758201093662,0.0004863034375,0.033043885448436616,-66.94910934273751,16.98727733568438,67.94910934273751,4.662464763227445,0.0,2.18071955,4.057263157894736,1.4241214264942124,1.00939958791522,0.0,8.67150372230417,-4.009038959076725,-0.0013380798532119753,0.001556171,0.002894250853211975,-0.85985399625875,gas,0.56,0.0,0.0,0.0,54796.43609562037,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,33.1926411265625,2819171.09375,-555554.4400391197,-22.832660095245842
2030 mid-transition,carbon_monoxide,Carbon monoxide,gas,ideal,10.0,1.0,1.0,1.0,1.0,0.3,,2996.113385500337,140.9935710823688,41.96056796393222,37.764511167539,0.9,-0.24,0.2,0.0,0.0,0.44,37.19157894736843,4.747071421647375,22.6587067005234,0.0,203.59250938665548,2.6034105263157903,0.33229499951531627,2.3497918059802045,23.056511730006907,1.9776015681401253,233.91212001661384,-211.25341331609044,-0.070509151735862,0.007562700000000001,0.078071851735862,-9.323277630457639,6.193966578274584,10.32327763045764,60.4232178680624,0.0,6.48071955,11.157473684210528,1.4241214264942124,10.070536311343732,0.0,29.132850972048473,31.29036689601393,0.010443652449017241,0.020167200000000003,0.009723547550982762,0.5178533682919413,gas,0.8,0.0,0.0,0.0,890505.7189599681,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,215.08003687500002,5040336.197916666,-1203150.537932815,178.20787447691794
2030 mid-transition,hydrogen_peroxide,Hydrogen peroxide,liquid,ideal,10.0,1.0,1.0,1.0,1.0,0.3,1.0,2996.113385500337,140.9935710823688,50.956398403896976,49.42770645178007,0.97,0.561,0.2,0.0,0.0,-0.36100000000000004,-26.089470000000002,4.747071421647375,59.31324774213608,0.0,144.07327972883678,-1.8262629000000004,0.33229499951531627,39.1053960322478,14.10074829073258,0.0,195.78545615133248,-136.4722084091964,-0.04554974757285636,0.01979673,0.06534647757285636,-2.30087229420497,3.961046753045964,3.30087229420497,72.40164767844195,0.0,4.68071955,-7.826841,1.4241214264942124,488.7886507355151,0.0,487.0666507120093,-414.66500303356736,-0.13840097141861682,0.024165189484760177,0.16256616090337697,-5.727286827438273,liquid_evaporation,0.9714285714285714,77.71428571428572,0.0,97.14285714285714,544609.5724085751,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,281.50537628125,3758894.7916666665,-777249.5051463277,-2361.6395760444225
2030 mid-transition,formic_acid,Formic acid,liquid,ideal,10.0,1.0,1.0,1.0,1.0,0.3,1.5,2996.113385500337,140.9935710823688,68.9480592838265,65.50065631963517,0.95,-0.14999999999999997,0.2,0.0,0.0,0.35,29.58421052631579,4.747071421647375,42.575426607762864,0.0,203.59250938665548,2.0708947368421056,0.33229499951531627,44.32211077628648,17.002484583165156,1.9774303402601439,269.29772482272466,-226.7222982149618,-0.07567213554473014,0.01421021875,0.08988235429473014,-5.325191460879527,4.111374449571692,6.325191460879527,163.7516407990879,0.0,6.48071955,8.875263157894736,1.4241214264942124,473.7399848113445,0.0,490.5200889457335,-326.7684481466456,-0.10906411276957624,0.05465468749999999,0.16371880026957625,-1.9955125124368567,liquid_salt_acid,0.6333333333333334,54.66666666666667,0.1065,63.333333333333336,656682.5864700187,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,373.04556953124995,5040336.197916666,-1291250.402901389,-1861.0427542718564
2030 mid-transition,acetic_acid,Acetic acid,liquid,ideal,10.0,1.0,1.0,1.0,1.0,0.3,1.2,2996.113385500337,140.9935710823688,22.490325128258277,21.365808871845363,0.95,0.0,0.2,0.0,0.0,0.2,16.905263157894737,4.747071421647375,11.751194879514951,0.0,95.57534452264919,1.1833684210526316,0.33229499951531627,16.65633478998808,9.987831032495002,0.989124499140799,124.72429826484101,-112.97310338532606,-0.03770655140491623,0.00392214625,0.04162869765491623,-9.613754562292579,5.83756500926092,10.61375456229258,34.18529419495258,0.0,2.18071955,5.071578947368421,1.4241214264942124,188.1238158846228,0.0,196.8002358084854,-162.61494161353284,-0.05427529625564451,0.01140988,0.06568517625564452,-4.756868280441557,liquid_salt_acid,0.8,67.0,0.0816,80.0,385757.42760199297,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,121.68458740624999,2819171.09375,-643415.1665356393,-926.140086482254
2030 mid-transition,methanol,Methanol,liquid,ideal,10.0,1.0,1.0,1.0,1.0,0.3,1.0,2996.113385500337,140.9935710823688,16.000244183033633,15.520236857542624,0.97,-0.09999999999999998,0.2,0.0,0.0,0.3,25.357894736842105,4.747071421647375,6.984106585894181,0.0,203.59250938665548,1.7750526315789477,0.33229499951531627,2.32806752911976,4.6290862456948725,0.6590500578991554,213.31606085046351,-206.33195426456933,-0.06886653731568068,0.0023310555,0.07119759281568068,-29.543070645757115,13.744381790590703,30.543070645757115,12.4161894860341,0.0,6.48071955,7.607368421052631,1.4241214264942124,25.911336756498134,0.0,41.42354615404498,-29.00735666801088,-0.009681661851781617,0.004144098666666667,0.013825760518448284,-2.33625273685125,liquid_distillation,0.5,12.278000000000002,0.0,99.0,178788.00677317276,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,88.39232952916667,5040336.197916666,-1175121.3761204462,-165.20545742333854
2030 mid-transition,ethanol,Ethanol,liquid,ideal,10.0,1.0,1.0,1.0,1.0,0.3,1.0,2996.113385500337,140.9935710823688,11.502079286935793,11.15701690832772,0.97,-0.02999999999999997,0.2,0.0,0.0,0.22999999999999998,19.44105263157895,4.747071421647375,8.925613526662175,0.0,95.57534452264919,1.3608736842105265,0.33229499951531627,1.8288536107813653,3.797389280963883,0.6594142055200289,103.5541703036403,-94.62855677697813,-0.031583770238780735,0.002979064,0.03456283423878074,-10.601910613125712,9.28152849050057,11.601910613125712,15.619823671658805,0.0,2.18071955,5.832315789473684,1.4241214264942124,20.691713537563572,0.0,30.12887030353147,-14.509046631872666,-0.00484262267979879,0.005213361999999999,0.010055984679798789,-0.928886710686653,liquid_distillation,0.5,13.778000000000002,0.0,99.0,146665.58894139386,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,63.542504162499995,2819171.09375,-538937.5594119948,-82.6333027524166
2030 mid-transition,caustic_soda,Caustic soda,liquid,ideal,10.0,1.0,1.0,1.0,1.0,0.3,3.0,2996.113385500337,140.9935710823688,119.83554707985698,117.43883613825984,0.98,-0.5479999999999999,0.2,0.0,0.0,0.748,63.22568421052632,4.747071421647375,58.71941806912992,0.0,98.33066813555696,4.425797894736843,0.33229499951531627,29.6632924205006,11.946254398289646,0.0,144.69830784859937,-85.97888977946945,-0.0286968077361703,0.019598530000000003,0.0482953377361703,-1.4642326611317429,1.2321163305658713,2.4642326611317427,129.18271975208583,0.0,2.13071955,18.967705263157896,1.4241214264942124,370.7693093462863,0.0,393.29185558593844,-264.10913583385263,-0.0881505810534429,0.04311676600000001,0.1312673470534429,-2.044461800623982,liquid_evaporation,0.31333333333333335,25.06666666666667,0.0,31.333333333333336,461397.1092592685,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,668.848832575,2904600.520833333,-489675.15300807595,-1504.1794774506861
2030 mid-transition,copper,Copper,solid,ideal,10.0,1.0,1.0,1.0,1.0,0.3,,2996.113385500337,140.9935710823688,95.1955105975022,92.33964527957714,0.97,0.56,0.2,0.0,0.0,-0.36000000000000004,-26.017200000000006,4.747071421647375,831.0568075161942,0.0,102.24920504372358,-1.8212040000000007,0.33229499951531627,28.796641955744416,6.1366088020549725,0.0,135.69354680103828,695.363260715156,0.23208843299467907,0.27737829,0.04528985700532095,0.836721695106993,1.4695047440370639,0.1632783048930071,304.72082942260454,0.0,2.18071955,-7.805160000000002,1.4241214264942124,21.418989884437995,0.0,17.218670860932207,287.50215856167233,0.09595837058538452,0.101705373,0.005747002414615484,0.9434936203949079,solid_metal,0.75,0.0,0.25,0.0,237012.66250687937,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,525.9015328875,3160888.802083333,3960298.998512955,1637.4096460763549
2030 mid-transition,nickel,Nickel,solid,ideal,10.0,1.0,1.0,1.0,1.0,0.3,,2996.113385500337,140.9935710823688,87.92544146758563,85.28767822355806,0.97,-0.03999999999999998,0.2,0.0,0.0,0.24,20.286315789473683,4.747071421647375,1364.602851576929,0.0,102.24920504372358,1.420042105263158,0.33229499951531627,52.97507848422035,5.850962203410996,0.0,162.82758283613342,1201.7752687407956,0.40111141138942735,0.45545768,0.054346268610572616,0.880677676550382,1.9091571751938885,0.11932232344961803,1023.4521386826967,0.0,2.18071955,6.085894736842104,1.4241214264942124,19.783224330206764,0.0,29.47396004354308,993.9781786391536,0.33175586192748974,0.34159326,0.009837398072510219,0.9712014280594699,solid_metal,0.75,0.0,0.55,0.0,225980.20743854067,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,485.73849919375,3160888.802083333,6844464.846096341,5660.999088965203
2030 mid-transition,zinc,Zinc,solid,ideal,10.0,1.0,1.0,1.0,1.0,0.3,,2996.113385500337,140.9935710823688,97.942946572006,95.00465817484582,0.97,-0.5399999999999999,0.2,0.0,0.0,0.74,62.549473684210525,4.747071421647375,266.0130428895683,0.0,102.24920504372358,4.378463157894737,0.33229499951531627,34.52488866663211,6.242268675723841,0.0,147.72712054348958,118.2859223460787,0.03947978835464717,0.08878603999999998,0.049306251645352815,0.4446621152902774,1.5549460771872234,0.5553378847097227,332.5163036119603,0.0,2.18071955,18.764842105263156,1.4241214264942124,22.037162978701346,0.0,44.40684606045872,288.1094575515016,0.09616106618187571,0.11098254999999997,0.014821483818124254,0.8664521240670333,solid_metal,0.75,0.0,0.3,0.0,241093.5366160474,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,541.0795678749998,3160888.802083333,673673.2385366106,1640.8683930609816
2030 mid-transition,lead,Lead,solid,ideal,10.0,1.0,1.0,1.0,1.0,0.3,,2996.113385500337,140.9935710823688,310.3973467378349,301.0854263356998,0.97,0.09000000000000002,0.2,0.0,0.0,0.10999999999999999,9.297894736842103,4.747071421647375,632.2793953049696,0.0,102.24920504372358,0.6508526315789472,0.33229499951531627,72.9433764833912,12.471231995785159,0.0,188.6469611539942,443.6324341509754,0.14806930748947303,0.21103319999999998,0.06296389251052695,0.7016398722545696,0.6265562682654038,0.29836012774543036,511.8452247706897,0.0,2.18071955,2.789368421052631,1.4241214264942124,46.55960201067523,0.0,52.95381140822207,458.89141336246763,0.15316223197134943,0.1708364,0.01767416802865057,0.8965433126157507,solid_metal,0.5,0.0,0.2,0.0,481673.1839044715,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,1714.7703649999999,3160888.802083333,2526617.6456734953,2613.5220358011134
2050 deep decarbonization,hydrogen,Hydrogen,gas,ideal,10.0,1.0,1.0,1.0,1.0,0.1,,2996.113385500337,140.9935710823688,3.0200822925843394,2.7180740633259055,0.9,-0.13399999999999995,0.2,0.0,0.0,0.33399999999999996,28.23178947368421,4.747071421647375,5.436148126651811,0.0,98.33066813555696,1.976225263157895,0.33229499951531627,0.4228115209618076,2.4362762795065,0.0,103.49827619869848,-98.06212807204666,-0.032729778701506236,0.0018144,0.03454417870150624,-18.038899196156436,38.07779839231287,19.038899196156436,29.89881469658496,0.0,2.13071955,2.823178947368421,0.47470714216473753,0.6040164585168679,0.0,6.032622098050026,23.866192598534933,0.007965717423791487,0.0099792,0.0020134825762085124,0.7982320650745037,gas,2.0,0.0,0.0,0.0,94095.67176822902,5695.295138888889,512.5765624999999,5.125765624999999,56952.95138888889,15.480234,2904600.520833333,-558492.7613178269,135.92501069022197
